;caption;rating;timestamp
82;Super nice doner!!! Affordable and kind staff 🌞 …;5.0;2022-12-29 19:57:54.797158
83;Richtig guter dönerladen! Geht schnell, große Portionen und ein fairer Preis! Macht weiter so! …;5.0;2022-12-29 19:57:54.797164
84;;5.0;2022-12-29 19:57:54.797170
85;;5.0;2022-12-29 19:57:54.797177
86;Jetzt es schon viel besser geworden als vorher 😊😍😍😋  (Translated by Google) …;5.0;2022-12-29 19:57:54.797183
87;Bei Kartenzahlung wird einfach frech 0,50€ mehr berechnet, Fleisch ist teilweise sehr trocken. Das Lokal ist leider nicht zu empfehlen. …;1.0;2022-12-29 19:57:54.797190
88;Sehr leckerer und vor allem großer Döner. Überall gibt es mittlerweile diese kleinen Brötchen, hier noch das echte Viertel-Fladenbrot. Super lecker. …;5.0;2022-12-29 19:57:54.797196
89;;5.0;2022-12-29 19:57:54.797203
90;Guter Döner, sehr lecker, aber nicht mein nester Döner bis jetzt  (Translated by Google) …;4.0;2022-12-29 19:58:00.669534
91;Super lecker ❤️❤️❤️❤️❤️Ehrlich  (Translated by Google) Super delicious ❤️❤️❤️❤️❤️ Honestly;5.0;2022-12-29 19:58:00.669576
92;Bester Döner in Düsseldorf  (Translated by Google) Best kebab in Dusseldorf;5.0;2022-12-29 19:58:00.669584
93;;5.0;2022-12-29 19:58:00.669592
94;;4.0;2022-12-29 19:58:00.669599
95;Gegenüber im Hotel gewohnt und spät am Abend noch Hunger auf einen Döner bekommen. Was  soll ich sagen... das war mit Abstand der beste Döner, den ich seit langer Zeit gegessen habe. Absolute Empfehlung! …;5.0;2022-12-29 19:58:00.669606
96;;5.0;2022-12-29 19:58:00.669613
97;(Translated by Google) A Döner store with high ratings on the Internet, the price is very cheap, and the portion is sufficient. The service staff is also very nice! …;4.0;2022-12-29 19:58:00.669620
98;Amazing Döner kebab. Fresh ingredients and hot and crispy bread (brot). Super nice and friendly people. The sitting area is not fancy but clean and nice.;5.0;2022-12-29 19:58:00.669627
99;;5.0;2022-12-29 19:58:00.669634
100;Delicious late night eats. Huge portions;5.0;2022-12-29 19:58:06.302141
101;Der einzige döner Laden in neuss/düsseldorf der schmeckt!  (Translated by Google) …;5.0;2022-12-29 19:58:06.302202
102;;3.0;2022-11-29 19:58:06.302211
103;Tasty chicken kebab. Cheap price.;5.0;2022-11-29 19:58:06.302219
104;…der Geheimtipp in D‘dorf - bester Döner in NRW!!  (Translated by Google) …;5.0;2022-11-29 19:58:06.302227
105;Small and fast take out, seitan doner tasted good;5.0;2022-11-29 19:58:06.302234
106;;5.0;2022-11-29 19:58:06.302242
107;Als türkischer Vegetarier habe ich seit 8 Jahren keinen Döner mehr gegessen. Aber der Veggie Döner ist einfach ein Stück Heimat im Fladenbrot. Tränen habe ich geweint als ich diesen Döner gegessen habe. Danke dafür, dass ihr mich meinem …;5.0;2022-11-29 19:58:06.302250
108;;5.0;2022-11-29 19:58:06.302257
109;;5.0;2022-11-29 19:58:06.302269
110;Wo sind alle alten Mitarbeiter hin?  (Translated by Google) Where have all the old employees gone?;3.0;2022-11-29 19:58:12.295396
111;one of the best & friendliest Döner Kebab snack bars in town. Can be crowded - which is part of the fun experience.;5.0;2022-11-29 19:58:12.295446
112;Hab meinen Döner innerhalb von Sekunden bekommen und es war trotzdem frisch und sehr sehr lecker …;5.0;2022-11-29 19:58:12.295455
113;Das ist das Beste. Unglaublich lecker und frisch..yummy yummy.  (Translated by Google) …;5.0;2022-11-29 19:58:12.295464
114;(Translated by Google) I do not recommend it  (Original) Idare eder tavsiye etmem;2.0;2022-11-29 19:58:12.295472
115;(Translated by Google) The best of all!!!  (Original) O melhor de todos!!!;5.0;2022-11-29 19:58:12.295480
116;So lecker! 5 Sterne definitiv zu wenig ! Muss jeder probiert haben !❤️  (Translated by Google) …;5.0;2022-11-29 19:58:12.295488
117;(Translated by Google) delicious. Both the bread and the wrap are voluminous. I didn't understand English at the time. But they will fix it properly. …;4.0;2022-11-29 19:58:12.295496
118;Super-fast and tasty döners and dürüms and tellers. Amazing how fast they work.;5.0;2022-11-29 19:58:12.295505
119;Mega Döner, haben sogar vegetarischen fleischersatz! Vorher noch bei keinem Döner gesehen Selten so einen guten Döner gegessen …;5.0;2022-11-29 19:58:12.295513
120;Great food.. great price!;5.0;2022-11-29 19:59:18.289461
121;;2.0;2022-11-29 19:59:18.289537
122;Der beste Döner in Düsseldorf. Schon seit 20 Kunde dort.  (Translated by Google) …;5.0;2022-11-29 19:59:18.289547
123;;4.0;2022-11-29 19:59:18.289555
124;(Translated by Google) I recommend quite good food. The downside is it's a bit dirty, but that's how places are supposed to be. …;4.0;2022-11-29 19:59:18.289564
125;Wir besuchen die Jungs schon viele Jahre und chapeau und es gibt keinen besseren Döner in Raum Düsseldorf. …;5.0;2022-11-29 19:59:18.289572
126;;5.0;2022-11-29 19:59:18.289581
127;;4.0;2022-11-29 19:59:18.289589
128;;5.0;2022-11-29 19:59:18.289598
129;Sehr lecker  (Translated by Google) Delicious;5.0;2022-11-29 19:59:18.289608
130;;3.0;2022-11-29 19:59:18.289617
131;(Translated by Google) Top super service delicious flavors  (Original) …;5.0;2022-11-29 19:59:18.289626
132;wir haben Hähnchen-Döner und Drehspieß-Teller gegessen, beides war sehr lecker. Würden definitiv nochmal dort essen. …;5.0;2022-11-29 19:59:18.289634
133;;5.0;2022-11-29 19:59:18.289643
134;Beste döner in ganz Düsseldorf Masha Allah ❤️  (Translated by Google) …;5.0;2022-11-29 19:59:18.289653
135;Einfach genial  (Translated by Google) Just awesome;5.0;2022-11-29 19:59:18.289662
136;Sehr gut 👍  (Translated by Google) Very good 👍 …;5.0;2022-11-29 19:59:18.289671
137;Food was great. A little hard to eat. Could have had more flavor in the meat itself but it was a good meal. Needs more seating and a place to wash your hands.;4.0;2022-11-29 19:59:18.289680
138;;4.0;2022-11-29 19:59:18.289689
139;;3.0;2022-11-29 19:59:18.289699
140;;5.0;2022-11-29 19:59:48.952119
141;;5.0;2022-11-29 19:59:48.952185
142;Dürüm war sehr lecker… Vielen Dank  (Translated by Google) Dürüm was delicious... Thank you;5.0;2022-11-29 19:59:48.952197
143;;5.0;2022-11-29 19:59:48.952207
144;;4.0;2022-11-29 19:59:48.952217
145;Der beste Döner in Düsseldorf, leider nur 2 Sterne weil die Preise jetzt regelmäßig nach oben geschraubt wurden.Die Geschwindigkeit, wie schnell man dein Essen bekommt ist rapide gesunken. …;2.0;2022-11-29 19:59:48.952228
146;Sehr freundliche Bedienung, alles frisch und sauber,  die Saucen in ordnung,  sorry aber drehspies fleich war nicht gut, aber das problem sehe ich überall echte dönner fleich oder yaprak dönner findet mann selten sade …;3.0;2022-11-29 19:59:48.952238
147;(Translated by Google) *Credit cannot be used unless it is 10 € or more  The staff can speak English to some extent, so you don't have to worry about ordering even if you can't speak German. Among them, there is a person whose older brother works at a kebab shop in Japan, Mochikaeri? I have heard that. Everyone was friendly and it was a good store.  The menu is hearty. In Germany, it is difficult to enter a restaurant alone, so a restaurant that offers take-out is very helpful. For lunch, I ordered the No. 1 kebab on the menu. It may be better to eat outside because the ingredients spill every time you bite. It has a lot of meat and vegetables and is very tasty. It was delicious, so I came at night. It was just before returning to Japan and I didn't have cash, so I checked if I could use my credit card and ordered the most expensive No.9+ juice for 10€ or more. This time I had a spicy sauce applied. I ate it with a moderate amount of spiciness.  If I go to Düsseldorf again, I want to eat there.  (Original) ※クレジットは10€以上でないと使えません  店員さんはある程度英語ができるのでドイツ語ができなくても注文には困りません。中に兄が日本のケバブ屋さんで働いてる、という人がいて、モチカエリ？と聞いてきました。みんな気さくで良い店でした。  メニューはボリューム満点です。ドイツは1人だとお店に入りにくいのでテイクアウトができる店は非常に助かります。ランチにはメニューNo1のケバブを注文。噛みつくたびに具材がこぼれるので外で食べた方がよいかも。肉も野菜もたくさん入っていてとても美味しいです。美味しかったので夜もきました。帰国直前で現金がなかったので初めにクレジットが使えるか確認し、一番高いNo.9+ジュースで10€以上にして注文しました。今回はスパイシーなソースをかけてもらいました。程々な辛さでパクパク食べてしまいました。  またデュッセルドルフに行くことがあれば食べたいです。;4.0;2022-11-29 19:59:48.952249
148;;5.0;2022-11-29 19:59:48.952259
149;JSix ist ein Clown  (Translated by Google) JSix is ​​a clown;5.0;2022-11-29 19:59:48.952271
150;;5.0;2022-11-29 19:59:48.952282
151;Nette Mitarbeiter und hervorragender Döner  (Translated by Google) Nice staff and excellent doner kebab;5.0;2022-11-29 19:59:48.952293
152;Krosses Brot , frische Zutaten und kurze Wartezeiten - bester Döner !  (Translated by Google) …;5.0;2022-11-29 19:59:48.952302
153;(Translated by Google) Best kebs in town, you won't regret it  (Original) …;5.0;2022-11-29 19:59:48.952313
154;;5.0;2022-11-29 19:59:48.952324
155;Es schmeckt sehr lecker und die Bedienung war freundlich. Immer wieder! …;5.0;2022-11-29 19:59:48.952335
156;sehr lecker,bis jetzt der beste in Düsseldorf  (Translated by Google) very tasty, so far the best in Dusseldorf;5.0;2022-11-29 19:59:48.952347
157;A very busy place! Fare prices. Take away or eat inside. No fancy place, but a neat fast food place. A very good option if you have just arrived and don't have a clue where to lunch/ dine.;5.0;2022-11-29 19:59:48.952358
158;;4.0;2022-11-29 19:59:48.952369
159;(Translated by Google) Awesome food and very large portions. I recommend :):):)  (Original) …;5.0;2022-11-29 19:59:48.952380
160;Döner Geheimtipp 🔥 wahnsinnig lecker!  (Translated by Google) Kebab insider tip 🔥 insanely delicious! …;5.0;2022-11-29 19:59:55.085855
161;Bester Döner den ich bis jetzt gegessen habe  (Translated by Google) Best doner kebab I've eaten so far;5.0;2022-11-29 19:59:55.085917
162;Ich komme mindestens 3 mal die woche zu Dene Gör und bin immer zufrieden sehr lecker frische salat fleisch perfekt und die arbeiter sind sehr nett man word dort nicht als gast sondern als familie behandelt , echt respekt an das team ❤️ …;5.0;2022-11-29 19:59:55.085929
163;;5.0;2022-10-30 19:59:55.085941
164;;5.0;2022-10-30 19:59:55.085952
165;;5.0;2022-10-30 19:59:55.085963
166;;4.0;2022-10-30 19:59:55.085974
167;Best Döner in DUS!!!  (Translated by Google) Best doner kebab in DUS!!!;5.0;2022-10-30 19:59:55.085985
168;;4.0;2022-10-30 19:59:55.085996
169;;5.0;2022-10-30 19:59:55.086008
170;Der beste Döner weit und breit.  (Translated by Google) The best doner kebab far and wide.;5.0;2022-10-30 20:00:01.548711
171;Was good;4.0;2022-10-30 20:00:01.548775
172;Kleiner unscheinbarer Laden. Geschmacklich super!  (Translated by Google) Small unassuming shop. Taste great!;5.0;2022-10-30 20:00:01.548788
173;;5.0;2022-10-30 20:00:01.548800
174;;4.0;2022-10-30 20:00:01.548812
175;Einst einer der besten „Dönerläden“ der Stadt. Der weite Ruf bröckelt schon seit sehr langer Zeit. Unfreundlich und wirklich wirklich wirklich schlechte Qualität sind hier längst …;1.0;2022-10-30 20:00:01.548824
176;Ich bewerte sehr ungern mit einem Stern, aber leider war der Dürüm derart ungenießbar, dass ich hierzu gezwungen bin. Das Fleisch wird bereits im Voraus in großer Menge geschnitten, auch wenn nicht allzu viele Kundschaft besteht. Dadurch …;1.0;2022-10-30 20:00:01.548836
177;Es war der schlechteste Döner, den ich je gegessen habe!  (Translated by Google) …;1.0;2022-10-30 20:00:01.548847
178;Bester döner ever  (Translated by Google) Best doner ever;5.0;2022-10-30 20:00:01.548859
179;Es war sehr lecker. Danke. Ich komme nochmal  (Translated by Google) …;5.0;2022-10-30 20:00:01.548871
180;;1.0;2022-10-30 20:00:28.140462
181;Süperrr lecker döner . Bester döner Umgebung. Nette Und schneller personel. İch empfele weiter.  (Translated by Google) Super delicious doner kebab. Best doner area. Nice and quick personal. I recommend.;5.0;2022-10-30 20:00:28.140527
182;Einer der besten Döner die ich je gegessen habe….. sogar der beste den ich bis jetzt gegessen habe…..  (Translated by Google) One of the best doner kebabs I've ever eaten.....even the best I've eaten so far.....;5.0;2022-10-30 20:00:28.140540
183;;1.0;2022-10-30 20:00:28.140552
184;Döner war früher der beste, Heutzutage nicht mehr der beste. Keine Peperoni im döner Obwohl gesagt wird döner mit allem, Preis mitlerweile bei 6€, packen weniger Fleisch rein. Wirklich schade. …;3.0;2022-10-30 20:00:28.140565
185;;2.0;2022-10-30 20:00:28.140577
186;;5.0;2022-10-30 20:00:28.140589
187;Beste Döner ever !  (Translated by Google) Best doner kebab ever!;5.0;2022-10-30 20:00:28.140601
188;;5.0;2022-10-30 20:00:28.140613
189;Einen besseren Döner gibt es nicht, mittlerweile kann ich auch die vegetarischen empfehlen! Schnell gemacht, freundliches Personal, gutes Essen. Wenn ich einen leckeren Döner will, komme ich aus Köln, um hier zu essen! …;5.0;2022-10-30 20:00:28.140626
190;(Translated by Google) Royal döner, the best in Düsseldorf 😜  (Original) …;5.0;2022-10-30 20:00:34.022649
191;;5.0;2022-10-30 20:00:34.022720
192;Keine gute Qualität des Fleisches, wie leider fast überall in Düsseldorf. Brötchen Standard. Soßen zu viel und viel zu viel Mayonnaise lastig. …;2.0;2022-10-30 20:00:34.022734
193;;5.0;2022-10-30 20:00:34.022747
194;;5.0;2022-10-30 20:00:34.022759
195;;5.0;2022-10-30 20:00:34.022772
196;Bester Dönerladen im Dorf  (Translated by Google) Best kebab shop in the village;5.0;2022-10-30 20:00:34.022785
197;Fast, Friendly and Delicious👌 …;5.0;2022-10-30 20:00:34.022797
198;Delicious kebab, quick serve as always, but its definitely not 5 ⭐️ Cheers 🍻 …;4.0;2022-10-30 20:00:34.022810
199;;5.0;2022-10-30 20:00:34.022823
200;;5.0;2022-10-30 20:00:40.014706
201;;5.0;2022-10-30 20:00:40.014774
202;Best Döner kebap in Düsseldorf!  (Translated by Google) Best doner kebab in Dusseldorf!;5.0;2022-10-30 20:00:40.014788
203;;4.0;2022-09-30 20:00:40.014801
204;Great food and polite employees :);5.0;2022-09-30 20:00:40.014815
205;Ich habe Heute zum ersten Mal dort gegessen. Döner war OK, aber nicht mehr. Was mich gestört hat, war das ich beim Essen von zwei Personen angebettelt wurde. Die beiden waren auch im Laden, wo sie verwiesen wurden und nicht vor der Tür …;3.0;2022-09-30 20:00:40.014828
206;Der beste Döner, den es gibt! Noch in keiner Stadt einen besseren oder schnelleren bekommen! …;5.0;2022-09-30 20:00:40.014841
207;;3.0;2022-09-30 20:00:40.014855
208;very tasty Dönor. will definitely recommend.;5.0;2022-09-30 20:00:40.014868
209;Heute den veganen Döner probiert. Die offenbar hausgemachte Seitanmischung mit gebratenem Gemüse ist der absolute Hammer und hat das Zeug, zu einem der besten veganen Döner der Stadt zu werden! Leider gibt es bisher ausschließlich eine …;4.0;2022-09-30 20:00:40.014881
210;;4.0;2022-09-30 20:00:46.163075
211;NICHT zu empfehlen Mitarbeiter zieht Kunden vor, Obwohl man vorher an der Schlange dran war. Sehr unseriös und unverschämt….. Das sind Grundlagen die man normalerweise kennen muss.. Normalerweise kein einziger Stern!! …;1.0;2022-09-30 20:00:46.163141
212;;5.0;2022-09-30 20:00:46.163155
213;(Translated by Google) Great kebab! Fast and tasty 😁 I recommend this place !!!  (Original) …;5.0;2022-09-30 20:00:46.163169
214;;5.0;2022-09-30 20:00:46.163183
215;;5.0;2022-09-30 20:00:46.163197
216;Selten so leckeres Döner bekommen. Man kann die Portion schon als üppig betrachten. Trotz einer Warteschlange habe ich  mein Döner schnell bekommen. Das mag auch daran liegen dass die insgesamt drei Personen die hinter dem Tresen standen wissen was sie tun.  (Translated by Google) Rarely gotten such a delicious doner kebab. You can already consider the portion as generous. Despite a queue, I got my kebab quickly. This may also be due to the fact that the three people standing behind the counter know what they are doing.;5.0;2022-09-30 20:00:46.163211
217;Wie immer alles top  (Translated by Google) As always, everything is great;5.0;2022-09-30 20:00:46.163225
218;Es ist mit Abstand der beste Döner Laden auf der Welt. Punkt.  (Translated by Google) It is by far the best kebab shop in the world. Point.;5.0;2022-09-30 20:00:46.163239
219;;3.0;2022-09-30 20:00:46.163253
220;;5.0;2022-09-30 20:00:46.163267
221;;5.0;2022-09-30 20:00:46.163281
222;Lamm Döner 6,50..... Dafür aber Top …;5.0;2022-09-30 20:00:46.163295
223;Der Chickendöner ist geschmackvoll. Der Kalbsdöner jedoch besteht aus Hackfleisch. …;4.0;2022-09-30 20:00:46.163309
224;(Translated by Google) It was nice. It is recommended.  (Original) Güzeldi. Tavsiye edilir.;5.0;2022-09-30 20:00:46.163324
225;(Translated by Google) Good food and friendly service.  (Original) …;5.0;2022-09-30 20:00:46.163338
226;The best food in Düsseldorf... i ll be back milliom times... Great chiefs... good service and helpfull stuff;5.0;2022-09-30 20:00:46.163352
227;Sauberes Preis Leistung Verhältnis!  Getestet: Dönertasche mit Extra Fleisch, gewähltes Fleisch war Hähnchen. …;5.0;2022-09-30 20:00:46.163367
228;Sehr gut Döner  (Translated by Google) Very good doner kebab;5.0;2022-09-30 20:00:46.163381
229;Ekelhaft!!! Mit Abstand der schlechteste Döner in Düsseldorf. Ich kann keinem empfehlen hier sein Geld zu lassen! …;1.0;2022-09-30 20:00:46.163396
230;Habe heute Nacht hier einen Dürüm bestellt. Das Fleisch lag schon 20 Minuten vorgeschnitten auf der Arbeitsfläche und hat dementsprechend auch trocken und schlecht geschmeckt. Der Teig vom Dürüm war viel zu stark getoastet und hat bitter …;1.0;2022-09-30 20:00:52.800536
231;Döner schmeckt ok, ist aber absoluter Standard. Kalbfleisch ist gepresst und darf sich wahrscheinlich nichtmal wirklich Döner nennen. …;3.0;2022-09-30 20:00:52.800604
232;Ein echt überzeugender und leckerer Döner ... schnell und gut ... das Brot schön knusprig von außen und innen weich. die Soßen harmonieren perfekt mit Salat und Fleisch . Der Salat frisch , das Fleisch ( ob Lam oder Hänchen ) sehr gut …;5.0;2022-09-30 20:00:52.800620
233;Gutes Essen immer gerne wieder!  (Translated by Google) Good food anytime again!;5.0;2022-09-30 20:00:52.800636
234;(Translated by Google) They are both very interested, very tasty and very cheap.. thanks …;5.0;2022-09-30 20:00:52.800651
235;Bester Döner in der Innenstadt.  (Translated by Google) Best doner kebab downtown.;5.0;2022-09-30 20:00:52.800666
236;;5.0;2022-09-30 20:00:52.800681
237;;4.0;2022-09-30 20:00:52.800696
238;;5.0;2022-09-30 20:00:52.800712
